#{"t_start": 1767038183.6167023, "env_id": "None"}
r,l,t
-168.228,233,8.502861
-60.491,191,11.605124
-36.691,201,14.65789
-81.162,190,17.18103
-85.758,184,19.598263
-11.076,158,21.587934
-76.212,224,24.525437
-115.48,200,27.106591
-110.722,214,29.830719
-62.798,165,31.875035
-72.302,195,77.50666
-80.179,200,80.187679
-47.31,216,82.793837
-43.333,170,84.881657
-35.726,187,87.361879
-40.841,192,89.76573
-59.491,177,91.99823
-74.439,191,94.389719
-169.659,201,97.015733
-55.084,155,98.862175
-149.169,212,101.455413
-49.196,207,147.416949
-160.872,194,149.946687
-51.919,184,152.446607
-41.13,206,155.013401
-169.571,191,157.529171
-53.973,201,160.023765
-76.699,215,162.708736
-35.986,162,164.674855
-25.895,185,166.913086
-140.314,165,169.078276
-112.832,207,214.586082
-128.643,193,217.192835
-55.488,199,219.786501
-171.896,207,222.314331
-84.011,176,224.574776
-41.064,169,226.772641
-29.627,198,229.246769
-57.735,160,231.263616
-68.52,169,233.516503
-78.264,183,235.82376
-34.753,177,238.090943
-117.185,209,283.934647
-66.857,192,286.39769
-66.51,165,288.514422
-196.515,203,291.144633
-52.818,179,293.269418
-110.078,220,295.990431
-36.967,150,297.863136
-88.67,192,300.364683
-137.262,256,303.765341
-74.815,184,306.078539
-85.834,192,308.615246
-127.301,222,355.223806
-221.609,188,358.010207
-87.993,167,360.283331
-47.469,185,362.968075
-28.884,193,365.668469
-75.726,206,368.314483
-92.211,200,370.937284
-117.375,199,373.436439
-39.442,170,375.801636
-23.442,156,377.89916
-117.867,181,380.314422
-72.937,210,426.471869
-127.417,205,429.450161
-139.103,216,432.408248
-115.68,201,435.107985
-119.268,203,437.81528
-37.483,184,440.129342
-38.104,201,442.761793
-34.991,170,444.949831
-49.87,171,446.936077
-82.185,205,449.52648
-69.922,198,495.400097
-108.461,143,497.75874
-156.398,193,500.656518
-116.071,234,504.25609
-70.527,198,506.841848
-50.459,195,509.248075
-72.752,181,511.451135
-80.03,213,514.238174
-83.231,191,516.656501
-99.932,186,519.099735
-21.786,182,521.276769
-104.594,197,567.17979
-96.313,165,569.417728
-94.321,185,572.217722
-95.168,181,574.844759
-84.372,197,577.657733
-50.595,183,580.28249
-74.979,192,582.761383
-22.53,154,584.732763
-124.325,195,587.332879
-76.883,185,589.65116
-165.708,197,592.235872
-59.695,185,637.364556
-64.111,144,639.591667
-71.413,186,642.349347
-41.968,181,644.693968
-62.793,190,647.250221
-5.609,188,649.863817
-64.49,194,652.629232
-51.544,187,654.961339
-53.536,180,657.274939
-20.451,166,659.502264
-76.682,154,661.52065
-65.769,203,706.620875
-65.775,173,709.006106
-105.677,204,711.824
-97.377,192,714.517327
-55.497,203,717.0578
-105.694,194,719.772977
-112.771,215,722.503784
-64.356,185,725.006059
-73.191,194,727.686388
-115.041,202,730.179245
-153.354,201,732.72351
-11.257,197,777.89434
-45.895,191,780.526363
-129.932,217,783.814904
-83.787,174,786.181439
-99.853,181,788.621857
-72.197,213,791.556512
-67.847,192,794.232503
-117.496,195,796.851945
-75.925,210,799.567198
-23.955,173,801.710947
-67.652,186,804.253057
-26.52,171,849.048452
-49.594,212,852.0516
-108.309,182,854.649955
-61.883,206,857.222768
-84.732,241,860.34612
-48.062,165,862.469234
-66.339,197,865.236059
-81.205,187,867.769123
-18.094,198,870.438726
-83.761,189,872.822931
-37.654,169,917.37151
-66.577,209,920.275908
-6.041,187,923.056623
-157.67,218,925.81083
-72.752,186,928.215046
-158.675,185,930.672727
-73.427,206,933.481294
-72.015,215,936.479728
-115.835,219,939.263651
-57.402,169,941.574554
-41.091,184,944.092416
-54.861,208,989.672804
-61.826,179,992.183762
-22.709,167,994.316204
-116.63,184,996.852236
-119.332,259,1000.399235
-48.761,167,1002.618886
-85.145,191,1005.405651
-125.873,202,1008.100686
-118.832,172,1010.411926
-122.749,203,1012.777415
-47.904,181,1057.515253
-7.55,171,1059.878585
-36.183,212,1062.775822
-69.311,183,1065.480691
-95.018,208,1068.332624
-60.82,200,1071.101556
-76.562,165,1073.260726
-30.786,182,1075.779171
-81.43,188,1078.101678
-72.027,189,1080.602352
-78.784,198,1083.209288
-28.092,192,1128.296728
-190.301,212,1131.217021
-32.575,176,1133.508438
-47.612,188,1136.025982
-43.841,199,1138.647929
-76.348,180,1141.176162
-101.562,202,1143.819117
-43.557,156,1145.843677
-104.003,206,1148.596479
-79.995,209,1151.199792
-70.137,191,1153.714663
-114.191,227,1199.895759
-44.669,198,1202.776526
-85.369,229,1205.786604
-43.951,179,1208.296432
-84.474,189,1210.774139
-102.384,202,1213.551462
-16.59,184,1215.890761
-28.546,162,1217.916271
-70.391,194,1220.493186
-127.739,204,1223.060143
-63.844,217,1268.315935
-52.299,210,1271.084897
-77.965,189,1273.459737
-30.961,179,1275.942092
-13.526,181,1278.42687
-101.926,190,1280.889693
-32.087,188,1283.361365
-106.674,167,1285.643934
-43.432,228,1288.787048
-63.335,200,1291.589781
-23.565,199,1294.286052
-125.363,176,1339.516582
-24.066,153,1341.697296
-22.142,193,1344.146211
-53.459,196,1346.8462
-23.723,192,1349.420182
-36.156,216,1352.230796
-153.528,201,1354.812189
-29.758,203,1357.566893
-78.362,219,1360.483461
-48.664,190,1362.886938
-12.86,175,1407.728741
-45.99,236,1410.923779
-56.14,207,1413.998655
-113.823,234,1417.359715
-19.424,183,1419.820049
-244.955,214,1422.565671
-11.277,226,1425.675379
-44.112,201,1428.220098
-45.897,212,1431.105502
-53.57,197,1433.599983
-63.879,200,1478.455822
-107.74,182,1480.904246
-161.2,204,1483.944956
-90.317,201,1486.578172
-78.414,192,1489.117337
-80.926,194,1491.661989
-73.819,193,1494.386904
-61.612,193,1497.014451
-56.826,198,1499.67841
-87.91,189,1502.255935
-49.593,198,1547.430598
-51.433,176,1549.689682
-43.528,192,1552.474224
-12.824,192,1555.276442
-28.727,197,1557.857059
-68.53,194,1560.508987
-104.639,206,1563.150515
-41.005,206,1565.772888
-13.548,196,1568.440929
-88.923,198,1570.897364
-141.895,233,1573.92529
-63.077,203,1619.728978
-29.944,192,1622.464956
-153.416,184,1624.948422
-17.182,178,1627.250965
-32.73,170,1629.731793
-77.054,183,1632.204538
-53.2,177,1634.477788
-111.596,216,1637.580417
-33.753,168,1639.709594
-69.002,163,1641.587701
-103.414,196,1644.252342
-98.668,184,1689.388479
-28.243,200,1692.04386
-85.395,187,1694.576674
-91.18,212,1697.343317
-106.461,241,1700.659666
-70.47,208,1703.26517
-17.283,174,1705.615496
-25.181,163,1707.770346
-51.565,191,1710.359827
-14.664,186,1712.708774
-38.845,193,1757.888496
-97.937,239,1761.23428
-42.767,190,1764.080489
-4.405,182,1766.388822
-147.661,194,1769.034789
-81.011,187,1771.488357
-96.436,200,1774.232549
-69.506,158,1776.395285
-77.823,206,1778.975184
-87.911,182,1781.457758
-60.582,179,1783.753979
-16.074,177,1829.036884
-87.933,183,1831.42461
-16.498,153,1833.590607
-36.051,167,1835.641419
-84.32,192,1838.32354
-150.784,196,1841.20316
-91.58,167,1843.337195
-129.309,190,1845.973093
-92.898,225,1848.954583
-44.732,191,1851.359231
-89.439,213,1854.126751
-92.28,179,1899.271736
-9.263,173,1901.701287
-53.822,176,1904.15818
-19.043,179,1906.645459
-64.886,180,1909.215389
-71.797,180,1911.71101
-110.007,169,1914.017961
-60.742,178,1916.442307
-57.63,203,1918.976791
-189.834,208,1921.566284
-26.754,175,1923.83525
-77.71,187,1969.198082
-71.936,203,1972.084414
-17.428,170,1974.457186
-63.146,195,1977.221539
-40.639,174,1979.845924
-41.707,175,1982.186752
-49.349,185,1984.589104
-73.093,189,1987.009074
-73.413,191,1989.468109
-115.674,188,1992.035171
-7.693,221,1994.914364
-176.559,184,2040.284519
-47.747,208,2043.003863
-64.597,217,2045.905133
-60.383,200,2048.564697
-58.824,199,2051.51501
-15.793,165,2053.741772
-45.063,172,2056.004713
-152.139,173,2058.382852
-40.437,203,2061.075356
-49.328,211,2063.722838
-64.901,215,2066.516491
-19.159,169,2111.951346
-241.812,212,2114.821454
-102.583,186,2117.500478
-78.35,216,2120.429375
