#{"t_start": 1767038183.6127262, "env_id": "None"}
r,l,t
-128.721,192,7.704721
-92.861,201,11.130275
-81.582,165,13.661199
-36.214,184,16.234674
-52.03,151,18.22558
-73.499,178,20.437984
-97.943,196,22.991919
-32.721,168,25.268701
-77.743,213,28.034718
-98.425,173,30.168199
-53.871,169,32.238512
-84.264,164,77.492977
-120.8,183,79.940294
-36.844,212,82.548091
-179.875,232,85.398399
-72.994,203,88.108804
-156.06,214,90.861273
-85.278,189,93.139158
-152.449,195,95.649505
-68.204,182,97.945488
-82.03,202,100.30868
-129.371,213,146.366754
-83.009,213,149.082407
-122.212,184,151.568704
-50.028,171,153.82988
-167.684,183,156.107696
-57.701,188,158.594547
-37.311,174,160.716751
-39.394,168,162.786054
-91.476,165,164.789517
-78.807,204,167.259596
-155.965,186,169.695963
-163.239,242,215.75148
-41.073,191,218.227249
-46.89,198,220.821046
-37.758,202,223.276887
-31.229,182,225.664714
-110.996,180,227.977666
-101.935,208,230.548798
-127.465,201,233.182514
-102.819,193,235.634814
-71.156,223,238.509595
-101.522,199,284.211766
-47.466,184,286.577971
-59.78,209,289.293667
-130.641,183,291.597714
-62.562,206,294.036201
-82.199,207,296.656384
-69.103,172,298.846195
-35.187,199,301.508974
-136.782,206,304.187652
-117.608,183,306.528496
-65.553,190,309.016309
-54.262,179,354.940145
-129.903,208,358.122893
-95.321,203,360.898529
-34.98,160,363.180404
-35.776,180,365.69592
-95.405,188,368.132674
-103.333,159,370.086099
-53.905,145,372.039799
-75.39,199,374.577638
-87.521,210,377.549678
-77.671,205,380.257329
-65.04,163,425.570301
-27.119,195,428.547004
-144.48,203,431.267076
-62.311,193,433.909859
-55.343,203,436.681965
-26.363,169,438.936303
-76.41,218,441.718544
-128.64,198,444.259316
-62.167,205,446.681437
-27.322,185,448.949043
-79.65,177,451.245786
-20.191,163,497.064357
-60.635,158,499.646752
-126.1,206,502.773618
-209.554,183,505.305976
-91.573,198,507.88552
-77.614,198,510.239572
-68.0,212,513.043099
-46.459,171,515.152866
-31.738,184,517.459868
-149.711,226,520.433244
-55.643,141,522.012133
-57.136,178,567.783992
-28.409,177,570.292561
-82.626,209,573.336732
-33.456,162,575.883334
-17.868,174,578.201326
-72.625,194,580.948493
-55.095,174,583.205455
-101.101,196,585.844613
-46.328,175,588.016567
-155.014,211,590.687852
-66.076,194,593.227531
-79.663,218,639.085843
-42.249,209,642.234039
-80.938,190,644.682205
-118.303,229,647.809658
-94.837,202,650.668562
-123.601,217,653.538428
-157.24,209,656.212202
-67.104,172,658.490845
-34.798,167,660.668177
-132.639,228,663.694048
-82.6,184,708.638567
-72.127,184,711.244974
-95.888,223,714.331458
-144.086,205,716.88875
-98.541,188,719.461357
-75.318,187,721.918664
-73.385,148,723.826743
-90.797,189,726.473852
-78.532,189,728.937053
-123.787,233,731.875256
-44.147,224,777.287282
-69.729,201,780.082981
-85.976,205,783.144393
-121.349,213,785.979
-118.971,204,788.812804
-30.218,213,791.784527
-12.508,173,794.178297
-89.869,196,796.81917
-28.85,210,799.537462
-35.521,187,801.878706
-96.155,174,804.238666
-108.905,178,849.131819
-72.558,206,852.055425
-87.346,201,854.960292
-49.098,189,857.249908
-55.008,196,859.805291
-179.043,218,862.612787
-44.392,216,865.679153
-71.264,193,868.288726
-149.328,222,871.183554
-168.36,221,873.958926
-130.749,232,919.445654
-48.865,220,922.6809
-79.274,183,925.216821
-75.919,198,927.675287
-152.676,235,930.797196
-62.392,182,933.174308
-110.235,196,936.01069
-120.448,223,938.915081
-55.929,216,941.808091
-93.772,198,986.808956
-62.089,196,989.923471
-50.648,197,992.562803
-83.356,216,995.312816
-52.645,180,997.877388
-114.589,187,1000.477329
-58.781,196,1003.058256
-68.974,202,1006.0689
-66.891,200,1008.741288
-69.153,195,1011.188726
-69.799,205,1013.661758
-34.691,167,1058.305767
-55.62,187,1060.794507
-39.875,193,1063.494698
-47.188,225,1066.788372
-44.398,183,1069.33161
-76.971,177,1071.689561
-112.539,177,1074.131085
-56.54,186,1076.543894
-75.874,175,1078.704485
-133.753,178,1081.076941
-36.635,178,1083.490272
-83.003,183,1128.403806
-36.232,196,1131.148087
-91.776,239,1134.296993
-87.873,193,1136.908774
-49.006,185,1139.293293
-98.12,223,1142.321931
-93.496,187,1144.854222
-174.022,216,1147.631168
-67.904,203,1150.340943
-74.165,176,1152.526419
-177.56,218,1198.17468
-68.349,199,1201.477846
-42.484,231,1204.588645
-91.24,187,1206.986728
-132.907,224,1210.069966
-80.668,231,1213.208428
-53.853,208,1215.866003
-110.007,181,1218.130584
-54.776,194,1220.732338
-11.785,158,1222.717358
-73.893,181,1267.472007
-101.11,209,1270.19427
-68.607,198,1272.777422
-70.631,234,1275.9235
-130.137,226,1279.00765
-35.321,249,1282.342054
-84.254,205,1285.056621
-61.912,214,1287.902694
-22.301,181,1290.472025
-115.266,208,1293.27373
-85.859,193,1338.781745
-46.285,188,1341.400262
-95.76,194,1343.939417
-98.261,199,1346.640352
-84.879,178,1349.059839
-72.222,161,1351.212759
-66.284,180,1353.399442
-24.392,179,1355.709223
-83.671,193,1358.458155
-2.058,168,1360.66162
-107.298,201,1363.247741
-53.545,187,1408.227527
-76.299,188,1410.75521
-41.909,187,1413.434135
-110.321,196,1416.392477
-47.81,192,1419.015191
-45.263,203,1421.625576
-103.364,208,1424.436703
-107.715,231,1427.503138
-89.464,215,1430.357838
-95.767,214,1433.124083
-78.652,196,1477.935919
-26.524,157,1479.880662
-26.778,164,1482.278821
-71.973,172,1484.810304
-48.824,200,1487.43645
-66.604,194,1489.973219
-110.905,197,1492.612621
-31.363,181,1495.073035
-92.491,207,1497.965482
-41.522,179,1500.470896
-99.818,182,1502.812155
-113.671,227,1548.297415
-52.868,217,1551.209799
-20.812,220,1554.557301
-70.243,188,1557.062759
-52.073,217,1559.997887
-14.49,170,1562.209728
-74.388,160,1564.240183
-24.992,219,1567.055207
-24.038,177,1569.399871
-55.898,191,1571.811143
-129.263,229,1617.701806
-36.511,154,1620.02083
-142.712,174,1622.494265
-139.739,251,1625.831189
-38.321,211,1628.60072
-93.72,217,1631.78924
-76.971,186,1634.182601
-54.888,208,1637.107756
-76.058,189,1639.554454
-21.34,195,1641.889985
-125.065,232,1644.98601
-39.854,176,1690.0204
-98.929,204,1692.790184
-50.572,206,1695.533332
-55.308,186,1698.023204
-133.365,194,1700.628996
-17.014,176,1702.808821
-89.328,221,1705.769666
-44.577,191,1708.339864
-85.064,233,1711.415552
-35.349,223,1714.152066
-172.691,199,1759.697721
-77.417,195,1762.565746
-34.2,199,1765.290853
-97.906,200,1767.917506
-86.752,204,1770.647988
-159.921,227,1773.72918
-105.911,180,1776.165561
-100.223,222,1778.928641
-78.399,191,1781.625018
-44.01,183,1783.888915
-29.175,155,1828.877929
-60.003,205,1831.613215
-92.112,203,1834.358525
-39.986,177,1836.549687
-24.462,167,1838.943031
-47.758,182,1841.594623
-96.634,174,1843.809936
-83.239,225,1846.876825
-101.046,191,1849.408042
-71.178,202,1851.998797
-106.725,231,1855.037456
-109.333,210,1900.728871
-53.296,204,1903.481981
-47.318,180,1906.002985
-24.073,205,1908.889701
-47.224,192,1911.59871
-186.887,230,1914.829516
-63.201,194,1917.367991
-134.776,200,1919.846325
-77.106,195,1922.289722
-93.944,237,1925.424776
-68.995,191,1971.089605
-18.712,199,1973.768946
-49.055,192,1976.337808
-104.169,230,1979.768488
-24.923,182,1982.255903
-69.664,180,1984.591337
-41.512,184,1986.9407
-43.34,190,1989.394069
-70.49,178,1991.811439
-59.227,195,1994.349332
-7.198,186,2039.563747
-93.25,225,2042.708291
-87.861,228,2045.712421
-27.508,190,2048.22966
-44.868,204,2051.282819
-64.86,171,2053.605755
-54.201,204,2056.265362
-49.015,188,2058.843859
-70.634,202,2061.504935
-38.355,158,2063.53266
-64.491,191,2065.988808
-33.203,195,2111.696265
-70.947,185,2114.248202
-91.617,180,2116.810827
-54.34,199,2119.585255
-39.236,209,2122.483773
-49.943,231,2125.629375
-14.248,200,2128.362574
-106.997,187,2130.820809
-59.608,190,2133.380423
-15.647,180,2135.789868
-157.35,210,2182.057559
-51.285,218,2184.997622
-42.594,142,2187.077779
-83.735,206,2189.644134
-28.096,175,2191.955252
-53.521,180,2194.643164
-12.226,173,2196.906903
-47.983,161,2199.077438
-8.318,193,2201.609883
-41.626,145,2203.48242
-1.365,186,2205.904865
-171.224,188,2208.423915
-17.47,171,2253.744037
-17.084,173,2256.021479
-54.283,189,2258.359653
-66.93,203,2260.886057
-24.987,188,2263.376915
-60.077,212,2266.008134
4.267,146,2267.88526
-21.328,168,2269.984184
-56.076,215,2272.703331
-7.023,193,2274.964817
-50.272,161,2277.015219
-54.864,218,2322.815983
-32.418,188,2325.117702
-41.913,170,2327.281827
-43.635,174,2329.499844
-31.766,191,2331.97982
-12.814,152,2333.87097
-60.443,177,2336.096935
-129.538,213,2338.88728
-79.373,174,2341.093293
-65.87,225,2344.137132
-24.346,196,2346.576199
-103.801,198,2392.507182
-55.663,191,2395.024425
-47.657,225,2398.043502
-39.823,174,2400.337976
-38.767,216,2403.060123
-61.174,191,2405.576132
-48.731,177,2407.82236
-1.546,156,2409.929891
-40.619,203,2412.536593
-70.66,181,2415.002253
-75.48,190,2460.81075
-56.274,189,2463.21301
-44.96,165,2465.397064
-155.565,182,2467.67695
-140.834,222,2470.47877
-55.174,174,2472.710279
-47.362,235,2475.690199
-59.243,205,2478.433799
-123.41,193,2480.881777
-2.78,157,2482.880769
-83.806,210,2485.684666
-43.088,187,2532.137581
2.286,190,2534.632208
-24.965,161,2536.733276
5.63,193,2539.274615
-56.628,190,2541.800435
-25.921,149,2543.6357
-56.583,194,2546.012421
-64.181,193,2548.567437
-34.367,193,2551.124625
-117.876,217,2553.77401
2.781,178,2556.018047
-11.403,181,2602.451273
-35.336,170,2604.565442
-49.11,208,2607.209229
-55.914,206,2609.664278
-3.216,182,2611.981368
-39.585,215,2614.647979
